x,y,sigma,sigma_vee,psi
-1.6000000000000001,1.6000000000000001,0.0013916422628506475,0.0013915887092679109,-0.4328276237831124
-1.6000000000000001,1.8,0.0013898025592458819,0.0013897784618836886,-0.4452730745496411
-1.6000000000000001,2,0.0013879890357521778,0.0013879726828005176,-0.45768780574644125
-1.6000000000000001,2.2000000000000002,0.0013861826770057576,0.0013861702474489322,-0.47007954878859143
-1.6000000000000001,2.3999999999999999,0.0013843678120973467,0.0013843678120973467,-0.48247129183074156
-1.6000000000000001,2.6000000000000001,0.0013826066121400142,0.0013825830923525823,-0.4947412400759964
-1.6000000000000001,2.7999999999999998,0.0013808117506134338,0.0013808117506134338,-0.50691921453264233
-1.3999999999999999,-2.3999999999999999,0.0014282276401823542,0.0014282266785863784,-0.18094158471864863
-1.3999999999999999,-2.2000000000000002,0.0014262964449024927,0.0014262492170761167,-0.19453663260169751
-1.3999999999999999,-2,0.0014243691887133761,0.0014243335991869564,-0.20770650558967468
-1.3999999999999999,-1.8,0.0014224372108684431,0.0014224287406721242,-0.22080240787914601
-1.3999999999999999,-1.6000000000000001,0.0014205643801293644,0.0014205502337619939,-0.23371714288629164
-1.3999999999999999,-1.3999999999999999,0.0014186884072678741,0.0014186767298402562,-0.24659748234823886
-1.3999999999999999,-1.2,0.0014168307200901316,0.0014168084050106694,-0.25944221555164787
-1.3999999999999999,-1,0.0014149468289257751,0.0014149468289257751,-0.27224055113529638
-1.3999999999999999,-0.80000000000000004,0.001413114577144464,0.0014131044271428659,-0.28490706339279709
-1.3999999999999999,-0.59999999999999998,0.0014112834483538238,0.0014112620253599567,-0.29757357565029774
-1.3999999999999999,-0.40000000000000002,0.0014094407524907039,0.0014094211835640369,-0.31022936299724624
-1.3999999999999999,-0.20000000000000001,0.0014075917286170238,0.0014075805821697545,-0.32288349758293761
-1.3999999999999999,0,0.0014057399807754724,0.0014057399807754724,-0.33553763216862742
-1.3999999999999999,0.20000000000000001,0.0014039206955952556,0.0014039104729393528,-0.34811549854194951
-1.3999999999999999,0.40000000000000002,0.0014021001851703973,0.0014020809651032334,-0.36069336491527015
-1.3999999999999999,0.59999999999999998,0.0014002621525637307,0.0014002514572671136,-0.37327123128859374
-1.3999999999999999,0.80000000000000004,0.0013984334889369022,0.0013984221377411361,-0.38584780302968957
-1.3999999999999999,1,0.0013966141807060155,0.0013965997778784807,-0.39837652708544519
-1.3999999999999999,1.2,0.0013948047675229065,0.0013947792265031202,-0.41089281779104897
-1.3999999999999999,1.3999999999999999,0.0013930050458967956,0.0013929622776582761,-0.42338434109935169
-1.3999999999999999,1.6000000000000001,0.0013912196711569017,0.0013911492338387953,-0.43584901735828246
-1.3999999999999999,1.8,0.0013893633916659961,0.0013893361900193144,-0.44831369361721329
-1.3999999999999999,2,0.0013875231461998338,0.0013875231461998338,-0.46077836987614257
-1.3999999999999999,2.2000000000000002,0.0013857410451381786,0.001385723885188766,-0.47314828932723385
-1.3999999999999999,2.3999999999999999,0.0013839246241776982,0.0013839246241776982,-0.48551820877832513
-1.3999999999999999,2.6000000000000001,0.0013821654697826825,0.0013821477353272676,-0.49773431962503506
-1.2,-2.3999999999999999,0.0014278422250155883,0.0014277782770845968,-0.18402434504339704
-1.2,-2.2000000000000002,0.0014258075896310934,0.0014258075896310934,-0.19757282128623307
-1.2,-2,0.0014239346023376647,0.0014238992804480211,-0.21069244691985495
-1.2,-1.8,0.0014220208099641753,0.0014219955721559356,-0.22378044142794279
